DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2017-09-28	28714975	Nelson CP	2017-07-17	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28714975	Association analyses based on false discovery rate implicate new loci for coronary artery disease.	Coronary artery disease (myocardial infarction, percutaneous transluminal coronary angioplasty, coronary artery bypass grafting, angina or chromic ischemic heart disease)	18,467 European and unknown ancestry cases, 45,264 European and unknown ancestry controls	57,347 European and unknown ancestry cases, 219,521 European and unknown ancestry controls	4q12	4	56972885	REST, NOA1	NOA1			ENSG00000084092			rs72627509-G	rs72627509	0	72627509	intron_variant	0	0.199	8E-8	7.096910013008056		1.06	[1.03-1.08]	Affymetrix [9149595] (imputed)	N	coronary artery disease	http://www.ebi.ac.uk/efo/EFO_0000378	GCST004787	Genome-wide genotyping array
2017-09-28	28714975	Nelson CP	2017-07-17	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28714975	Association analyses based on false discovery rate implicate new loci for coronary artery disease.	Coronary artery disease (myocardial infarction, percutaneous transluminal coronary angioplasty, coronary artery bypass grafting, angina or chromic ischemic heart disease)	18,467 European and unknown ancestry cases, 45,264 European and unknown ancestry controls	57,347 European and unknown ancestry cases, 219,521 European and unknown ancestry controls	2q35	2	215439661	FN1	AC012462.3 - AC012462.1	ENSG00000230695	ENSG00000225166		2669	14027	rs1250229-T	rs1250229	0	1250229	intergenic_variant	1	0.264	3E-13	12.522878745280337		1.071	[1.051-1.091]	Affymetrix [9149595] (imputed)	N	coronary artery disease	http://www.ebi.ac.uk/efo/EFO_0000378	GCST004787	Genome-wide genotyping array
2017-09-28	28714975	Nelson CP	2017-07-17	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28714975	Association analyses based on false discovery rate implicate new loci for coronary artery disease.	Coronary artery disease (myocardial infarction, percutaneous transluminal coronary angioplasty, coronary artery bypass grafting, angina or chromic ischemic heart disease)	18,467 European and unknown ancestry cases, 45,264 European and unknown ancestry controls	57,347 European and unknown ancestry cases, 219,521 European and unknown ancestry controls	4q32.1	4	155717421	GUCY1A3	GUCY1A1			ENSG00000164116			rs2306556-A	rs2306556	0	2306556	intron_variant	0	0.816	1E-9	9.0		1.07	[1.04-1.09]	Affymetrix [9149595] (imputed)	N	coronary artery disease	http://www.ebi.ac.uk/efo/EFO_0000378	GCST004787	Genome-wide genotyping array
2017-09-28	28714975	Nelson CP	2017-07-17	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28714975	Association analyses based on false discovery rate implicate new loci for coronary artery disease.	Coronary artery disease (myocardial infarction, percutaneous transluminal coronary angioplasty, coronary artery bypass grafting, angina or chromic ischemic heart disease)	18,467 European and unknown ancestry cases, 45,264 European and unknown ancestry controls	57,347 European and unknown ancestry cases, 219,521 European and unknown ancestry controls	3q21.2	3	124756354	UMPS, ITGB5	UMPS - ITGB5	ENSG00000114491	ENSG00000082781		7081	5594	rs142695226-G	rs142695226	1	62265630	intergenic_variant	1	0.136	2E-9	8.698970004336019		1.071	[1.048-1.095]	Affymetrix [9149595] (imputed)	N	coronary artery disease	http://www.ebi.ac.uk/efo/EFO_0000378	GCST004787	Genome-wide genotyping array
2017-09-28	28714975	Nelson CP	2017-07-17	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28714975	Association analyses based on false discovery rate implicate new loci for coronary artery disease.	Coronary artery disease (myocardial infarction, percutaneous transluminal coronary angioplasty, coronary artery bypass grafting, angina or chromic ischemic heart disease)	18,467 European and unknown ancestry cases, 45,264 European and unknown ancestry controls	57,347 European and unknown ancestry cases, 219,521 European and unknown ancestry controls	6p21.33	6	31920590	C2	C2, C2, C2, C2, C2, C2			ENSG00000166278, ENSG00000235696, ENSG00000231543, ENSG00000235017, ENSG00000226560, ENSG00000206372			rs3130683-T	rs3130683	0	3130683	intron_variant	0	0.86	3E-8	7.522878745280337		1.08	[1.05-1.11]	Affymetrix [9149595] (imputed)	N	coronary artery disease	http://www.ebi.ac.uk/efo/EFO_0000378	GCST004787	Genome-wide genotyping array
2017-09-28	28714975	Nelson CP	2017-07-17	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28714975	Association analyses based on false discovery rate implicate new loci for coronary artery disease.	Coronary artery disease (myocardial infarction, percutaneous transluminal coronary angioplasty, coronary artery bypass grafting, angina or chromic ischemic heart disease)	18,467 European and unknown ancestry cases, 45,264 European and unknown ancestry controls	57,347 European and unknown ancestry cases, 219,521 European and unknown ancestry controls	6p21.31	6	34801988	ANKS1A	UHRF1BP1			ENSG00000065060			rs4472337-T	rs4472337	0	4472337	intron_variant	0	0.155	2E-6	5.698970004336019		1.06	[1.03-1.08]	Affymetrix [9149595] (imputed)	N	coronary artery disease	http://www.ebi.ac.uk/efo/EFO_0000378	GCST004787	Genome-wide genotyping array
2017-09-28	28714975	Nelson CP	2017-07-17	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28714975	Association analyses based on false discovery rate implicate new loci for coronary artery disease.	Coronary artery disease (myocardial infarction, percutaneous transluminal coronary angioplasty, coronary artery bypass grafting, angina or chromic ischemic heart disease)	18,467 European and unknown ancestry cases, 45,264 European and unknown ancestry controls	57,347 European and unknown ancestry cases, 219,521 European and unknown ancestry controls	6p21.2	6	39184265	KCNK5	SAYSD1 - KCNK5	ENSG00000112167	ENSG00000164626		69079	4706	rs56015508-C	rs56015508	0	56015508	intergenic_variant	1	0.794	1E-7	7.0		1.06	[1.03-1.08]	Affymetrix [9149595] (imputed)	N	coronary artery disease	http://www.ebi.ac.uk/efo/EFO_0000378	GCST004787	Genome-wide genotyping array
2017-09-28	28714975	Nelson CP	2017-07-17	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28714975	Association analyses based on false discovery rate implicate new loci for coronary artery disease.	Coronary artery disease (myocardial infarction, percutaneous transluminal coronary angioplasty, coronary artery bypass grafting, angina or chromic ischemic heart disease)	18,467 European and unknown ancestry cases, 45,264 European and unknown ancestry controls	57,347 European and unknown ancestry cases, 219,521 European and unknown ancestry controls	6q23.2	6	133852013	TCF21	LINC01312, TARID			ENSG00000223586, ENSG00000227954			rs12202017-A	rs12202017	0	12202017	intron_variant	0	0.702	6E-14	13.221848749616356		1.07	[1.05-1.09]	Affymetrix [9149595] (imputed)	N	coronary artery disease	http://www.ebi.ac.uk/efo/EFO_0000378	GCST004787	Genome-wide genotyping array
2017-09-28	28714975	Nelson CP	2017-07-17	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28714975	Association analyses based on false discovery rate implicate new loci for coronary artery disease.	Coronary artery disease (myocardial infarction, percutaneous transluminal coronary angioplasty, coronary artery bypass grafting, angina or chromic ischemic heart disease)	18,467 European and unknown ancestry cases, 45,264 European and unknown ancestry controls	57,347 European and unknown ancestry cases, 219,521 European and unknown ancestry controls	6q25.3	6	160589086	SLC22A3, LPAL2, LPA, PLG	LPA			ENSG00000198670			rs10455872-G	rs10455872	0	10455872	intron_variant	0	0.065	2E-49	48.69897000433602		1.31	[1.27-1.36]	Affymetrix [9149595] (imputed)	N	coronary artery disease	http://www.ebi.ac.uk/efo/EFO_0000378	GCST004787	Genome-wide genotyping array
2017-09-28	28714975	Nelson CP	2017-07-17	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28714975	Association analyses based on false discovery rate implicate new loci for coronary artery disease.	Coronary artery disease (myocardial infarction, percutaneous transluminal coronary angioplasty, coronary artery bypass grafting, angina or chromic ischemic heart disease)	18,467 European and unknown ancestry cases, 45,264 European and unknown ancestry controls	57,347 European and unknown ancestry cases, 219,521 European and unknown ancestry controls	7p21.1	7	19009765	HDAC9	HDAC9 - TWIST1	ENSG00000048052	ENSG00000122691		7349	11226	rs2107595-A	rs2107595	0	2107595	regulatory_region_variant	1	0.182	3E-13	12.522878745280337		1.08	[1.06-1.10]	Affymetrix [9149595] (imputed)	N	coronary artery disease	http://www.ebi.ac.uk/efo/EFO_0000378	GCST004787	Genome-wide genotyping array
2017-09-28	28714975	Nelson CP	2017-07-17	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28714975	Association analyses based on false discovery rate implicate new loci for coronary artery disease.	Coronary artery disease (myocardial infarction, percutaneous transluminal coronary angioplasty, coronary artery bypass grafting, angina or chromic ischemic heart disease)	18,467 European and unknown ancestry cases, 45,264 European and unknown ancestry controls	57,347 European and unknown ancestry cases, 219,521 European and unknown ancestry controls	7q22.3	7	107536335	intergenic	COG5, COG5			ENSG00000164597, ENSG00000284369			rs112370447-T	rs112370447	0	112370447	intron_variant	0	0.28	1E-6	6.0		1.05	[1.03-1.07]	Affymetrix [9149595] (imputed)	N	coronary artery disease	http://www.ebi.ac.uk/efo/EFO_0000378	GCST004787	Genome-wide genotyping array
2017-09-28	28714975	Nelson CP	2017-07-17	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28714975	Association analyses based on false discovery rate implicate new loci for coronary artery disease.	Coronary artery disease (myocardial infarction, percutaneous transluminal coronary angioplasty, coronary artery bypass grafting, angina or chromic ischemic heart disease)	18,467 European and unknown ancestry cases, 45,264 European and unknown ancestry controls	57,347 European and unknown ancestry cases, 219,521 European and unknown ancestry controls	19q13.2	19	41348629	TGFB1	TGFB1			ENSG00000105329			rs8108632-T	rs8108632	0	8108632	intron_variant	0	0.484	4E-8	7.3979400086720375		1.048	[1.031-1.066]	Affymetrix [9149595] (imputed)	N	coronary artery disease	http://www.ebi.ac.uk/efo/EFO_0000378	GCST004787	Genome-wide genotyping array
2017-09-28	28714975	Nelson CP	2017-07-17	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28714975	Association analyses based on false discovery rate implicate new loci for coronary artery disease.	Coronary artery disease (myocardial infarction, percutaneous transluminal coronary angioplasty, coronary artery bypass grafting, angina or chromic ischemic heart disease)	18,467 European and unknown ancestry cases, 45,264 European and unknown ancestry controls	57,347 European and unknown ancestry cases, 219,521 European and unknown ancestry controls	7q36.1	7	150993088	NOS3	NOS3			ENSG00000164867			rs3918226-T	rs3918226	0	3918226	intron_variant	0	0.071	2E-12	11.698970004336019		1.13	[1.09-1.17]	Affymetrix [9149595] (imputed)	N	coronary artery disease	http://www.ebi.ac.uk/efo/EFO_0000378	GCST004787	Genome-wide genotyping array
2017-09-28	28714975	Nelson CP	2017-07-17	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28714975	Association analyses based on false discovery rate implicate new loci for coronary artery disease.	Coronary artery disease (myocardial infarction, percutaneous transluminal coronary angioplasty, coronary artery bypass grafting, angina or chromic ischemic heart disease)	18,467 European and unknown ancestry cases, 45,264 European and unknown ancestry controls	57,347 European and unknown ancestry cases, 219,521 European and unknown ancestry controls	1p32.2	1	56550459	PPAP2B	PLPP3			ENSG00000162407			rs56170783-A	rs56170783	0	56170783	intron_variant	0	0.915	2E-12	11.698970004336019		1.11	[1.08-1.14]	Affymetrix [9149595] (imputed)	N	coronary artery disease	http://www.ebi.ac.uk/efo/EFO_0000378	GCST004787	Genome-wide genotyping array
2017-09-28	28714975	Nelson CP	2017-07-17	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28714975	Association analyses based on false discovery rate implicate new loci for coronary artery disease.	Coronary artery disease (myocardial infarction, percutaneous transluminal coronary angioplasty, coronary artery bypass grafting, angina or chromic ischemic heart disease)	18,467 European and unknown ancestry cases, 45,264 European and unknown ancestry controls	57,347 European and unknown ancestry cases, 219,521 European and unknown ancestry controls	8q24.13	8	125478730	TRIB1	AC091114.1			ENSG00000253111			rs2954029-A	rs2954029	0	2954029	intron_variant	0	0.541	5E-13	12.301029995663981		1.06	[1.04-1.08]	Affymetrix [9149595] (imputed)	N	coronary artery disease	http://www.ebi.ac.uk/efo/EFO_0000378	GCST004787	Genome-wide genotyping array
2017-09-28	28714975	Nelson CP	2017-07-17	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28714975	Association analyses based on false discovery rate implicate new loci for coronary artery disease.	Coronary artery disease (myocardial infarction, percutaneous transluminal coronary angioplasty, coronary artery bypass grafting, angina or chromic ischemic heart disease)	18,467 European and unknown ancestry cases, 45,264 European and unknown ancestry controls	57,347 European and unknown ancestry cases, 219,521 European and unknown ancestry controls	9p21.3	9	22098620	CDKN2B-AS1	CDKN2B-AS1			ENSG00000240498			rs2891168-G	rs2891168	0	2891168	intron_variant	0	0.487	1E-101	101.0		1.19	[1.17-1.21]	Affymetrix [9149595] (imputed)	N	coronary artery disease	http://www.ebi.ac.uk/efo/EFO_0000378	GCST004787	Genome-wide genotyping array
2017-09-28	28714975	Nelson CP	2017-07-17	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28714975	Association analyses based on false discovery rate implicate new loci for coronary artery disease.	Coronary artery disease (myocardial infarction, percutaneous transluminal coronary angioplasty, coronary artery bypass grafting, angina or chromic ischemic heart disease)	18,467 European and unknown ancestry cases, 45,264 European and unknown ancestry controls	57,347 European and unknown ancestry cases, 219,521 European and unknown ancestry controls	9q31.3	9	110407495	SVEP1	SVEP1			ENSG00000165124			rs111245230-C	rs111245230	0	111245230	missense_variant	0	0.036	8E-7	6.096910013008056		1.12	[1.07-1.17]	Affymetrix [9149595] (imputed)	N	coronary artery disease	http://www.ebi.ac.uk/efo/EFO_0000378	GCST004787	Genome-wide genotyping array
2017-09-28	28714975	Nelson CP	2017-07-17	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28714975	Association analyses based on false discovery rate implicate new loci for coronary artery disease.	Coronary artery disease (myocardial infarction, percutaneous transluminal coronary angioplasty, coronary artery bypass grafting, angina or chromic ischemic heart disease)	18,467 European and unknown ancestry cases, 45,264 European and unknown ancestry controls	57,347 European and unknown ancestry cases, 219,521 European and unknown ancestry controls	9q34.2	9	133273983	ABO	ABO, ABO			ENSG00000175164, ENSG00000281879			rs507666-A	rs507666	0	507666	intron_variant	0	0.192	1E-12	12.0		1.08	[1.06-1.10]	Affymetrix [9149595] (imputed)	N	coronary artery disease	http://www.ebi.ac.uk/efo/EFO_0000378	GCST004787	Genome-wide genotyping array
2017-09-28	28714975	Nelson CP	2017-07-17	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28714975	Association analyses based on false discovery rate implicate new loci for coronary artery disease.	Coronary artery disease (myocardial infarction, percutaneous transluminal coronary angioplasty, coronary artery bypass grafting, angina or chromic ischemic heart disease)	18,467 European and unknown ancestry cases, 45,264 European and unknown ancestry controls	57,347 European and unknown ancestry cases, 219,521 European and unknown ancestry controls	2p24.1	2	21047682	APOB	APOB - AC010872.2	ENSG00000084674	ENSG00000287956		3609	46419	rs585967-C	rs585967	0	585967	regulatory_region_variant	1	0.844	3E-8	7.522878745280337		1.07	[1.04-1.09]	Affymetrix [9149595] (imputed)	N	coronary artery disease	http://www.ebi.ac.uk/efo/EFO_0000378	GCST004787	Genome-wide genotyping array
2017-09-28	28714975	Nelson CP	2017-07-17	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28714975	Association analyses based on false discovery rate implicate new loci for coronary artery disease.	Coronary artery disease (myocardial infarction, percutaneous transluminal coronary angioplasty, coronary artery bypass grafting, angina or chromic ischemic heart disease)	18,467 European and unknown ancestry cases, 45,264 European and unknown ancestry controls	57,347 European and unknown ancestry cases, 219,521 European and unknown ancestry controls	2p21	2	43845437	ABCG5, ABCG8	ABCG8			ENSG00000143921			rs4299376-G	rs4299376	0	4299376	intron_variant	0	0.319	6E-10	9.221848749616356		1.06	[1.04-1.08]	Affymetrix [9149595] (imputed)	N	coronary artery disease	http://www.ebi.ac.uk/efo/EFO_0000378	GCST004787	Genome-wide genotyping array
2017-09-28	28714975	Nelson CP	2017-07-17	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28714975	Association analyses based on false discovery rate implicate new loci for coronary artery disease.	Coronary artery disease (myocardial infarction, percutaneous transluminal coronary angioplasty, coronary artery bypass grafting, angina or chromic ischemic heart disease)	18,467 European and unknown ancestry cases, 45,264 European and unknown ancestry controls	57,347 European and unknown ancestry cases, 219,521 European and unknown ancestry controls	10q23.31	10	89245129	LIPA	LIPA			ENSG00000107798			rs2246942-G	rs2246942	0	2246942	intron_variant	0	0.349	4E-16	15.397940008672037		1.08	[1.06-1.10]	Affymetrix [9149595] (imputed)	N	coronary artery disease	http://www.ebi.ac.uk/efo/EFO_0000378	GCST004787	Genome-wide genotyping array
